event_id,event_slug,event_title,market_id,market_slug,question,yes_token_id,domain,market_liquidity,tag_labels,tag_slugs,event_start,event_end
125865,gc-hit-jun-2026,What will Gold (GC) hit__ by end of June?,1032269,gc-hit-6500-high-jun-2026-737-471-976,"Will Gold (GC) hit (HIGH) $6,500 by end of June?",2505045451674943447519228800725933725750838307553383437231238252001926532847,comex-gold-futures,68870.96376,COMEX Gold Futures|Commodities|Hide From New|Finance|Gold,comex-gold-futures|commodities|hide-from-new|finance|gold,2025-12-26T23:34:31.882421Z,2026-06-30T17:30:00Z
125871,si-hit-jun-2026,Will Silver (SI) hit__ by end of June?,1294089,will-silver-si-hit-high-250-by-end-of-june-218,Will Silver (SI) hit (HIGH) $250 by end of June?,107870429546933970357003646744953533078588414978993746450690176970570179686431,comex-silver-futures,45831.96076,COMEX Silver Futures|Commodities|Hide From New|Silver|Finance,comex-silver-futures|commodities|hide-from-new|silver|finance,2025-12-26T23:44:25.280646Z,2026-06-30T17:30:00Z
106981,bitcoin-vs-gold-vs-sp-500-in-2026,Bitcoin vs. Gold vs. S&P 500 in 2026,950852,will-bitcoin-have-the-best-performance-in-2026-749,Will Bitcoin have the best performance in 2026?,108251591904413063139495882252154135107497878738832930637657538583440424739851,commodities,27822.7583,Finance|Crypto|Bitcoin|Commodities|SPX|S&P 500,finance|crypto|bitcoin|commodities|spx|sp-500,2025-12-22T17:42:16.778437Z,2026-12-31T00:00:00Z
101980,how-many-republican-senators-not-running-in-2026,How many Republican Senators not running in 2026?,909077,will-the-number-of-republican-senate-members-who-retire-in-2026-be-less-than-5,Will the number of Republican Senate members who retire in 2026 be less than 5?,109303663734739671465714636465895865472163062510173069449390862173969575719974,congress,15310.75955,Congress|US Election|Midterms|Elections|Politics,congress|us-presidential-election|midterms|elections|politics,2025-12-12T23:51:55.575161Z,2026-08-31T00:00:00Z
97540,connecticut-governor-republican-primary-winner,Connecticut Governor Republican Primary Winner,826143,will-erin-stewart-win-the-2026-connecticut-governor-republican-primary-election,Will Erin Stewart win the 2026 Connecticut Governor Republican primary election?,105553217293060706571503179519164863553151391260530944399118771327258349812919,connecticut-primary,18244.7413,Politics|Elections|Primaries|primary elections|Republican Primary|Governor Primary|Connecticut Primary,politics|elections|primaries|primary-elections|republican-primary|governor-primary|connecticut-primary,2025-12-05T15:24:11.20621Z,2026-08-11T00:00:00Z
89502,what-price-will-bitcoin-hit-before-2027,What price will Bitcoin hit in 2026?,1057883,will-bitcoin-reach-250000-by-december-31-2026-579-442,"Will Bitcoin reach $250,000 by December 31, 2026?",13433573766910980267981622064090484781359464703732825845886677588040916221533,crypto-prices,126452.96054,Bitcoin|Yearly|Hit Price|Crypto Prices|Crypto,bitcoin|yearly|hit-price|crypto-prices|crypto,2025-11-24T19:13:13.705699Z,2027-01-01T05:00:00Z
57641,delaware-senate-election-winner,Delaware Senate Election Winner,630680,will-the-republicans-win-the-delaware-senate-race-in-2026,Will the Republicans win the Delaware Senate race in 2026?,18791277393217683755628516529477058015186638022373024614300661393042993809537,delaware-midterm,40285.7979,Midterms|US Election|Elections|Politics|Senate midterms|Delaware Midterm,midterms|us-presidential-election|elections|politics|senate-midterms|delaware-midterm,2025-10-13T22:42:36.7631Z,2026-11-03T00:00:00Z
45018,maine-democratic-senate-primary-winner,Maine Democratic Senate Primary Winner,599323,will-graham-platner-be-the-democratic-nominee-for-senate-in-maine,Will Graham Platner be the Democratic nominee for Senate in Maine?,51273396751548994017117054764897754414228591289652072971120018616721173971444,democratic-primary,51644.7162,Politics|Elections|US Election|Primaries|primary elections|Senate Primary|Democratic Primary|Maine Primary,politics|elections|us-presidential-election|primaries|primary-elections|senate-primary|democratic-primary|maine-primary,2025-09-15T19:58:35.795828Z,2026-06-09T00:00:00Z
75478,fed-decision-in-april,Fed decision in April?,669663,will-the-fed-increase-interest-rates-by-25-bps-after-the-april-2026-meeting,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,9556122149160720922715284597610520228366807023831966638741974320131898296289,economic-policy,3250459.37335,Economic Policy|Economy|Jerome Powell|Fed|Fed Rates|Politics|fomc,economic-policy|economy|jerome-powell|fed|fed-rates|politics|fomc,2025-11-13T00:40:50.267805Z,2026-04-29T00:00:00Z
98133,elon-musk-trillionaire-before-2027,Elon Musk trillionaire before 2027?,836162,elon-musk-trillionaire-before-2027,Elon Musk trillionaire before 2027?,32431890167345181985795456212069136470689842825539004695200064630822423107335,elon-musk,20032.94,Elon Musk|Tech|Business|Tesla|Big Tech,elon-musk|tech|business|tesla|big-tech,2025-12-05T20:09:08.137127Z,2026-12-31T00:00:00Z
84575,epstein-client-list-released-in-2025-372,Epstein client list released by...?,996893,epstein-client-list-released-by-june-30,Epstein client list released by June 30?,108548893345759572446077602443398325305734327289834850738242401844282632332811,epstein,48434.43654,Politics|Epstein|Trump,politics|epstein|trump,2025-11-19T02:12:37.487517Z,2026-06-30T00:00:00Z
91926,extended-fdv-above-one-day-after-launch,Extended FDV above ___ one day after launch?,904737,extended-fdv-above-300m-one-day-after-launch-351-333,Extended FDV above $300M one day after launch?,30168634295384984099987626703440157654602987915064535215384295190163901851184,extended,47779.741,Crypto|Pre-Market|Extended|fdv,crypto|pre-market|extended|fdv,2025-11-27T17:34:31.814033Z,2027-01-01T05:00:00Z
52130,opensea-fdv-above-one-day-after-launch,Opensea FDV above ___ one day after launch?,936450,opensea-fdv-above-2b-one-day-after-launch-771-639-367-482-177-837,Opensea FDV above $2B one day after launch?,3783874556587832518151104525711027133710881159533628607061884012946071097261,fdv,37600.1657,Crypto|Pre-Market|fdv,crypto|pre-market|fdv,2025-09-30T17:29:40.007286Z,2027-01-01T05:00:00Z
91927,felix-fdv-above-one-day-after-launch,Felix FDV above ___ one day after launch?,716905,felix-protocol-fdv-above-300m-one-day-after-launch-953-129,Felix Protocol FDV above $300M one day after launch?,94195159380649683762164114216519545499991614727769221572315275622082093227806,felix,10824.53535,Crypto|Pre-Market|Felix|fdv,crypto|pre-market|felix|fdv,2025-11-27T17:34:36.696157Z,2027-01-01T05:00:00Z
98349,which-continent-will-win-the-2026-fifa-world-cup,Which continent will win the 2026 Fifa World Cup?,840932,will-oceania-win-the-2026-fifa-world-cup,Will Oceania win the 2026 FIFA World Cup?,59293102456409671843831538939564589910493616612575646727452668236549896586814,fifa-world-cup,56813.62025,Sports|World|world cup|Soccer|FIFA World Cup,sports|world|world-cup|soccer|fifa-world-cup,2025-12-08T20:40:01.474834Z,
118172,will-trump-acquire-greenland-before-2027,Will Trump acquire Greenland before 2027?,997488,will-trump-acquire-greenland-before-2027,Will Trump acquire Greenland before 2027?,5161623255678193352839985156330393796378434470119114669671615782853260939535,foreign-policy,235504.86603,Denmark|Foreign Policy|Greenland|Politics|Trump|Davos|Parent For Derivative,denmark|foreign-policy|greenland|politics|trump|davos|parent-for-derivative,2025-12-23T01:07:54.235662Z,2026-12-31T00:00:00Z
