trial_number,lr_w,lr_theta,rolling_window,mc_samples,turnover_lambda,copula_shrinkage,copula_temperature,mlp_hidden_dim,concentration_penalty_lambda,max_weight,walkforward_mean_log_wealth_per_step,walkforward_mean_turnover_per_step,selection_score
85,0.01971697947841086,0.000678553089139412,96,256,0.04068533633835614,0.05371168423444033,0.1,16,2.6183873114912606,0.06444256201386452,4.6517598990394796e-05,0.07365403619982486,-0.003636184211000848
86,0.012937650609107964,0.0008910575682381097,48,512,0.0008579121436923743,0.07593553219921888,0.1,8,4.911049168677929,0.07202672008424997,5.1854198237697825e-05,0.13042933913843338,-0.006469612758683972
87,0.03472526345436236,0.0005214704697614709,96,512,0.03186835767701268,0.06787901618517936,0.1,16,27.8899549018289,0.08942078560590744,2.625185148720011e-05,0.11214505254015307,-0.005581000775520454
88,0.04426135098785723,0.0009419508438936983,96,512,0.04783852477557957,0.0748980472330004,0.1,8,45.19830140673438,0.09067739203572274,4.097872666017059e-05,0.12407062624566857,-0.006162552585623258
89,0.010154224270412876,0.0005740914726860298,96,512,0.0163337130099535,0.08129426394589245,0.1,8,6.780253824799823,0.06826553631573916,4.1180057429171894e-05,0.060160290627735244,-0.002966834473957591
90,0.015085133755950286,0.0007518436207915773,48,256,0.026473625469952824,0.06092588473111391,0.1,16,3.799158372489771,0.07569359928369522,4.699843715235829e-05,0.0722509351648084,-0.003565548321088062
91,0.030154223437362612,0.000614716032996746,48,256,0.006400702288374305,0.09544724300503732,0.1,8,16.10570530484788,0.08324459854513407,4.0040831194811326e-05,0.1850911406182065,-0.009214516199715514
92,0.030584863820968988,0.0008744947798821484,48,256,0.03035946972668171,0.08712505730800331,0.1,16,2.205838777018167,0.0872000576555729,4.2889501379155514e-05,0.10931888715620547,-0.005423054856431119
93,0.018187941439903807,0.0005286787135003215,48,512,0.011766643123701216,0.06901003359816969,0.1,16,12.4091281059403,0.07478944052010775,4.499716490099594e-05,0.09751515785865698,-0.0048307607280318535
94,0.011938347913704106,0.0008079218793390605,96,256,0.04532902329228819,0.09816748751327396,0.1,16,23.28142096912912,0.06221748679876327,4.0901313360318535e-05,0.05119908385842442,-0.0025190528795609028
95,0.046033815761346776,0.0006695560712407321,24,512,0.01549963252618909,0.058177411649376155,0.1,8,5.884919168475001,0.09976728085428477,4.4232888170505586e-05,0.15779640649038068,-0.007845587436348528
96,0.03894591144887402,0.0007338525490164357,24,512,0.004808981763198972,0.05257449159398675,0.1,8,8.572460330352246,0.08103295255452395,4.463485924862828e-05,0.21839348431454988,-0.010875039356478867
97,0.014105499460081114,0.000633393587497636,48,512,0.03746433071792126,0.09109967602416874,0.1,16,35.77347430576632,0.07846676900982857,4.365046895732387e-05,0.05477876253627697,-0.0026952876578565247
98,0.020963696438669875,0.000965329768453505,48,512,0.02108941497281194,0.06360237835906446,0.1,16,20.03106791412373,0.06605091515928507,4.903557997776984e-05,0.09040081469536267,-0.004471005154790364
99,0.026545627602703434,0.0005573274740090923,48,256,0.039981331070885064,0.08025260600261391,0.1,8,3.052560758665682,0.0934437707066536,4.173034468158486e-05,0.08893222104144281,-0.004404880707390556
