trial_number,lr_w,lr_theta,rolling_window,mc_samples,turnover_lambda,copula_shrinkage,copula_temperature,mlp_hidden_dim,concentration_penalty_lambda,max_weight,walkforward_mean_log_wealth_per_step,walkforward_mean_turnover_per_step,selection_score
48,0.03460041646752386,0.0009197739168970226,48,256,0.002715694392099977,0.0817254688590765,0.1,16,20.590206218064694,0.09881319057196379,3.606993365795857e-05,0.21918182688777238,-0.010923021410730661
50,0.019296914498937664,0.0007676945100817201,48,512,0.024709249194711447,0.09587835115380586,0.1,16,9.697919767253046,0.07379042264074087,3.895524616018357e-05,0.07737424089200683,-0.003829756798440158
51,0.02329074680479981,0.0006022864594494667,48,512,0.04253916102461517,0.06047818348743022,0.1,16,38.607952866154854,0.08639750860631466,4.7844363302297844e-05,0.07261727217073222,-0.003583019245234313
53,0.01859425287448324,0.0006188378135956822,48,256,0.025608464423567057,0.06526516526937486,0.1,8,10.245438890901292,0.09820645585656167,4.2324767265470034e-05,0.08366361818361656,-0.004140856141915359
52,0.02416851085291639,0.000746706616130288,24,512,0.0070949648972600705,0.07839966211467982,0.1,8,2.672471952704851,0.06065850008279085,4.1766485363558e-05,0.1412544475924104,-0.0070209558942569625
54,0.012354911417178345,0.0009457057649510613,48,256,0.017034079879522324,0.09255569451488554,0.1,8,28.73500628575306,0.08563678864389658,5.583001645813927e-05,0.07501745069593627,-0.003695042518338674
55,0.03682142084208089,0.0005717175538791149,96,512,0.04696725946851075,0.051296053128317004,0.1,16,4.7666149843735335,0.07322313159704208,3.730634488171456e-05,0.09794104241287073,-0.004859745775761822
58,0.01574401832252664,0.000789458402917877,96,256,0.041571861179545526,0.07086822837591172,0.1,16,16.437977133694226,0.08196998625993729,4.135756362586675e-05,0.06273921054278307,-0.003095602963513287
56,0.04240862842453954,0.000897184066518001,48,512,0.03276098379865289,0.056703946786001325,0.1,16,6.9858632736774,0.0669910104572773,4.5615677835162385e-05,0.1251918171778458,-0.006213975181057128
57,0.010731408166432747,0.0005179951590103515,48,512,0.00018501258455216885,0.09942828887142241,0.1,16,43.867942040454075,0.09438325334340333,3.2476025853531324e-05,0.12913816661724525,-0.006424432305008732
59,0.02853265418500371,0.0006813733270445738,48,256,0.022576200962066653,0.08546771202236414,0.1,16,3.7223686650511087,0.07939954701811075,4.176140407904837e-05,0.11811807726512916,-0.00586414245917741
60,0.031900281076983214,0.0009589001928854616,96,512,0.03908868110738695,0.09438185407780111,0.1,8,12.745327665200527,0.07109334841370582,4.43567236911966e-05,0.09350885068598287,-0.004631085810607947
61,0.017219229566920506,0.0005611616232895212,96,512,0.021762338373810055,0.06181370574049652,0.1,16,2.147656529786244,0.08848434556275607,4.325276192302991e-05,0.07383149250888071,-0.003648321863521006
62,0.011445890819405032,0.0007368997084307111,48,512,0.03657778203487396,0.08353784019127489,0.1,8,6.025231118386732,0.09607110470533371,4.4565652748239146e-05,0.0489239317133099,-0.002401630932917256
