event_id,event_slug,event_title,market_id,market_slug,question,yes_token_id,domain,market_liquidity,tag_labels,tag_slugs,event_start,event_end
57120,nhl-eastern-conference-champion-198,NHL: Eastern Conference Champion,629097,will-the-ottawa-senators-win-the-eastern-conference,Will the Ottawa Senators win the Eastern Conference?,115394635451048754011327777276076337527696490170069916864086987480603951060926,hockey,33828.53493,NHL|Hockey|Sports,nhl|hockey|sports,2025-10-10T00:34:45.537444Z,2026-06-30T00:00:00Z
57123,nhl-western-conference-champion-865,NHL: Western Conference Champion,629120,will-the-los-angeles-kings-win-the-western-conference-195,Will the Los Angeles Kings win the Western Conference?,59261866601270864198456845856841875150453626184437295894384368539724334278520,hockey,36740.98135,NHL|Sports|Hockey,nhl|sports|hockey,2025-10-10T00:34:37.44242Z,2026-06-30T00:00:00Z
84575,epstein-client-list-released-in-2025-372,Epstein client list released by...?,996893,epstein-client-list-released-by-june-30,Epstein client list released by June 30?,108548893345759572446077602443398325305734327289834850738242401844282632332811,epstein,84512.13955,Politics|Epstein|Trump,politics|epstein|trump,2025-11-19T02:12:37.487517Z,2026-06-30T00:00:00Z
36308,claude-5-released-by,Claude 5 released by…?,1748641,will-claude-5-be-released-by-may-31-2026,"Will Claude 5 be released by May 31, 2026?",37486578038105453175288714027461169500971706842986129918617327827942330885334,claude-5,42185.0964,AI|Tech|Claude 5,ai|tech|claude-5,2025-08-07T20:45:08.401678Z,2026-04-30T00:00:00Z
86357,lol-lck-2026-season-winner,LCK 2026 Season Winner,693573,will-brion-win-the-lck-2026-season-playoffs,Will BRION win the LCK 2026 season playoffs?,38980554868563368105197970502286544690071489173012608306074305645705239965852,league-of-legends,16886.98084,lol|Esports|league of legends,lol|esports|league-of-legends,2025-11-20T23:26:22.275745Z,2026-12-31T00:00:00Z
63296,nba-2025-26-coach-of-the-year,NBA Coach of the Year Winner,643794,nba-2025-26-coach-of-the-year-jb-bickerstaff,Will JB Bickerstaff win the 2025–2026 NBA Coach of the Year?,19063193541024384703688685779087142926481547676681055667364352656903314720497,basketball,32873.21178,NBA|Basketball|Sports|Hide From New,nba|basketball|sports|hide-from-new,2025-10-22T07:27:42.010849Z,2026-06-30T00:00:00Z
101773,south-dakota-governor-republican-primary-winner,South Dakota Governor Republican Primary Winner,906979,will-dusty-johnson-win-the-2026-south-dakota-governor-republican-primary-election,Will Dusty Johnson win the 2026 South Dakota Governor Republican primary election?,65396033350506725313266693161572493847482432654933099338943748693899562511370,south-dakota-primary,29938.9528,Politics|Primaries|primary elections|Governor Primary|Republican Primary|South Dakota Primary,politics|primaries|primary-elections|governor-primary|republican-primary|south-dakota-primary,2025-12-11T04:59:24.819518Z,2026-06-02T00:00:00Z
28999,megaeth-market-cap-fdv-one-day-after-launch,MegaETH market cap (FDV) one day after launch? (if by June 30),666614,megaeth-market-cap-fdv-2b-one-day-after-launch-392-656-565-965-418-578-388,MegaETH market cap (FDV) >$3B one day after launch?,92206458231325096769152348269441704588222763710040504959674288895806154976594,airdrops,62311.39434,Airdrops|Featured|Crypto|MegaETH|Pre-Market|fdv,airdrops|featured|crypto|megaeth|pre-market|fdv,2025-06-26T19:50:27.580851Z,2026-07-01T04:00:00Z
101714,gensyn-fdv-above-one-day-after-launch,Gensyn FDV above ___ one day after launch?,906598,gensyn-fdv-above-1b-one-day-after-launch-668-823-685,Gensyn FDV above $1B one day after launch?,64138644673486392896601522208663411538791971638384450188578511638214297352642,gensyn,28520.76261,Crypto|Pre-Market|Gensyn|fdv,crypto|pre-market|gensyn|fdv,2025-12-10T15:30:38.962776Z,2027-01-01T05:00:00Z
139020,2026-mens-french-open-winner,2026 Men's French Open Winner,1087518,will-jack-draper-win-the-2026-mens-french-open,Will Jack Draper win the 2026 Men's French Open?,104812555872482040859204311862207595317318459151981099582262357665296846969541,roland-garros,63400.92076,Sports|ATP|Tennis|Roland Garros,sports|atp|tennis|roland-garros,2026-01-02T20:34:01.489931Z,2026-06-07T00:00:00Z
