step,baseline_return,pm_return,combined_return,baseline_cumulative,pm_cumulative,combined_cumulative
35817,0.0,0.0,0.0,2.2483752924459974,0.8220124392215538,0.8220124392215538
35818,0.0,0.0,0.0,2.2483752924459974,0.8220124392215538,0.8220124392215538
35819,-0.0022727272727272713,-6.24004609589182e-21,-6.24004609589182e-21,2.2432653485995293,0.8220124392215538,0.8220124392215538
35820,0.0,0.0,0.0,2.2432653485995293,0.8220124392215538,0.8220124392215538
35821,0.0,0.0,0.0,2.2432653485995293,0.8220124392215538,0.8220124392215538
35822,0.0,0.0,0.0,2.2432653485995293,0.8220124392215538,0.8220124392215538
35823,0.0,0.0,0.0,2.2432653485995293,0.8220124392215538,0.8220124392215538
35824,-0.001470588235294119,-9.706024026528788e-21,-9.706024026528788e-21,2.239966428969236,0.8220124392215538,0.8220124392215538
35825,0.0,0.0,0.0,2.239966428969236,0.8220124392215538,0.8220124392215538
35826,-0.00016339869281045767,-9.40207544605936e-21,-9.40207544605936e-21,2.239600421382803,0.8220124392215538,0.8220124392215538
35827,0.0,0.0,0.0,2.239600421382803,0.8220124392215538,0.8220124392215538
35828,0.0,0.0,0.0,2.239600421382803,0.8220124392215538,0.8220124392215538
35829,0.0,0.0,0.0,2.239600421382803,0.8220124392215538,0.8220124392215538
35830,0.0,0.0,0.0,2.239600421382803,0.8220124392215538,0.8220124392215538
35831,0.0,0.0,0.0,2.239600421382803,0.8220124392215538,0.8220124392215538
35832,0.0,0.0,0.0,2.239600421382803,0.8220124392215538,0.8220124392215538
35833,0.0,0.0,0.0,2.239600421382803,0.8220124392215538,0.8220124392215538
35834,-0.0025000000000000022,-7.009649356691977e-21,-7.009649356691977e-21,2.234001420329346,0.8220124392215538,0.8220124392215538
35835,0.0,0.0,0.0,2.234001420329346,0.8220124392215538,0.8220124392215538
35836,0.0,0.0,0.0,2.234001420329346,0.8220124392215538,0.8220124392215538
35837,0.0,0.0,0.0,2.234001420329346,0.8220124392215538,0.8220124392215538
35838,0.0,0.0,0.0,2.234001420329346,0.8220124392215538,0.8220124392215538
35839,0.0,0.0,0.0,2.234001420329346,0.8220124392215538,0.8220124392215538
35840,0.0,0.0,0.0,2.234001420329346,0.8220124392215538,0.8220124392215538
35841,0.0,0.0,0.0,2.234001420329346,0.8220124392215538,0.8220124392215538
35842,0.0,0.0,0.0,2.234001420329346,0.8220124392215538,0.8220124392215538
35843,0.0,0.0,0.0,2.234001420329346,0.8220124392215538,0.8220124392215538
35844,-0.0006849315068493157,-7.967489352622858e-21,-7.967489352622858e-21,2.2324712823702164,0.8220124392215538,0.8220124392215538
35845,0.0,0.0,0.0,2.2324712823702164,0.8220124392215538,0.8220124392215538
35846,0.0,0.0,0.0,2.2324712823702164,0.8220124392215538,0.8220124392215538
35847,0.0,0.0,0.0,2.2324712823702164,0.8220124392215538,0.8220124392215538
35848,0.0,0.0,0.0,2.2324712823702164,0.8220124392215538,0.8220124392215538
35849,0.0,0.0,0.0,2.2324712823702164,0.8220124392215538,0.8220124392215538
35850,0.0,0.0,0.0,2.2324712823702164,0.8220124392215538,0.8220124392215538
35851,0.0,0.0,0.0,2.2324712823702164,0.8220124392215538,0.8220124392215538
35852,0.0,0.0,0.0,2.2324712823702164,0.8220124392215538,0.8220124392215538
35853,0.0,0.0,0.0,2.2324712823702164,0.8220124392215538,0.8220124392215538
35854,0.0,0.0,0.0,2.2324712823702164,0.8220124392215538,0.8220124392215538
35855,0.0,0.0,0.0,2.2324712823702164,0.8220124392215538,0.8220124392215538
35856,0.0,0.0,0.0,2.2324712823702164,0.8220124392215538,0.8220124392215538
35857,0.0,0.0,0.0,2.2324712823702164,0.8220124392215538,0.8220124392215538
35858,0.0,0.0,0.0,2.2324712823702164,0.8220124392215538,0.8220124392215538
35859,0.0,0.0,0.0,2.2324712823702164,0.8220124392215538,0.8220124392215538
35860,0.0,0.0,0.0,2.2324712823702164,0.8220124392215538,0.8220124392215538
35861,0.0,0.0,0.0,2.2324712823702164,0.8220124392215538,0.8220124392215538
35862,0.0,0.0,0.0,2.2324712823702164,0.8220124392215538,0.8220124392215538
35863,0.0,0.0,0.0,2.2324712823702164,0.8220124392215538,0.8220124392215538
35864,0.0,0.0,0.0,2.2324712823702164,0.8220124392215538,0.8220124392215538
35865,0.0,0.0,0.0,2.2324712823702164,0.8220124392215538,0.8220124392215538
35866,0.0,0.0,0.0,2.2324712823702164,0.8220124392215538,0.8220124392215538
35867,0.0,0.0,0.0,2.2324712823702164,0.8220124392215538,0.8220124392215538
35868,0.00018382352941176487,4.622299803230527e-22,4.622299803230527e-22,2.232881663120652,0.8220124392215538,0.8220124392215538
35869,0.0,0.0,0.0,2.232881663120652,0.8220124392215538,0.8220124392215538
35870,0.0,0.0,0.0,2.232881663120652,0.8220124392215538,0.8220124392215538
35871,0.0,0.0,0.0,2.232881663120652,0.8220124392215538,0.8220124392215538
35872,0.0,0.0,0.0,2.232881663120652,0.8220124392215538,0.8220124392215538
35873,0.0,0.0,0.0,2.232881663120652,0.8220124392215538,0.8220124392215538
35874,0.0,0.0,0.0,2.232881663120652,0.8220124392215538,0.8220124392215538
35875,0.0,0.0,0.0,2.232881663120652,0.8220124392215538,0.8220124392215538
35876,0.0,0.0,0.0,2.232881663120652,0.8220124392215538,0.8220124392215538
35877,0.0,0.0,0.0,2.232881663120652,0.8220124392215538,0.8220124392215538
35878,0.0,0.0,0.0,2.232881663120652,0.8220124392215538,0.8220124392215538
35879,0.0,0.0,0.0,2.232881663120652,0.8220124392215538,0.8220124392215538
35880,0.0,0.0,0.0,2.232881663120652,0.8220124392215538,0.8220124392215538
35881,0.0,0.0,0.0,2.232881663120652,0.8220124392215538,0.8220124392215538
35882,0.0,0.0,0.0,2.232881663120652,0.8220124392215538,0.8220124392215538
35883,0.0,0.0,0.0,2.232881663120652,0.8220124392215538,0.8220124392215538
35884,0.0,0.0,0.0,2.232881663120652,0.8220124392215538,0.8220124392215538
35885,0.0,0.0,0.0,2.232881663120652,0.8220124392215538,0.8220124392215538
35886,0.0,0.0,0.0,2.232881663120652,0.8220124392215538,0.8220124392215538
35887,0.0,0.0,0.0,2.232881663120652,0.8220124392215538,0.8220124392215538
35888,0.0,0.0,0.0,2.232881663120652,0.8220124392215538,0.8220124392215538
35889,0.0,0.0,0.0,2.232881663120652,0.8220124392215538,0.8220124392215538
35890,0.0,0.0,0.0,2.232881663120652,0.8220124392215538,0.8220124392215538
35891,0.0018518518518518485,4.7867812334181104e-20,4.7867812334181104e-20,2.237016629163468,0.8220124392215538,0.8220124392215538
35892,0.0,0.0,0.0,2.237016629163468,0.8220124392215538,0.8220124392215538
35893,0.0,0.0,0.0,2.237016629163468,0.8220124392215538,0.8220124392215538
35894,0.0,0.0,0.0,2.237016629163468,0.8220124392215538,0.8220124392215538
35895,0.0,0.0,0.0,2.237016629163468,0.8220124392215538,0.8220124392215538
35896,-0.0027777777777777757,-6.555512305834233e-11,-6.555512305834233e-11,2.2308026940824583,0.8220124391676666,0.8220124391676666
35897,0.0,0.0,0.0,2.2308026940824583,0.8220124391676666,0.8220124391676666
35898,0.0,0.0,0.0,2.2308026940824583,0.8220124391676666,0.8220124391676666
35899,0.0,0.0,0.0,2.2308026940824583,0.8220124391676666,0.8220124391676666
35900,0.0,0.0,0.0,2.2308026940824583,0.8220124391676666,0.8220124391676666
35901,0.0,0.0,0.0,2.2308026940824583,0.8220124391676666,0.8220124391676666
35902,0.0,0.0,0.0,2.2308026940824583,0.8220124391676666,0.8220124391676666
35903,0.0027777777777777805,8.876762368797018e-21,8.876762368797018e-21,2.2369993682326874,0.8220124391676666,0.8220124391676666
35904,0.0,0.0,0.0,2.2369993682326874,0.8220124391676666,0.8220124391676666
35905,0.0,0.0,0.0,2.2369993682326874,0.8220124391676666,0.8220124391676666
35906,0.0,0.0,0.0,2.2369993682326874,0.8220124391676666,0.8220124391676666
35907,-0.00013586956521739141,-0.0008915003551089253,-0.0008915003551089253,2.236695428101134,0.8212796147862448,0.8212796147862448
35908,0.0,0.0,0.0,2.236695428101134,0.8212796147862448,0.8212796147862448
35909,0.0,0.0,0.0,2.236695428101134,0.8212796147862448,0.8212796147862448
35910,0.0,0.0,0.0,2.236695428101134,0.8212796147862448,0.8212796147862448
35911,0.0,0.0,0.0,2.236695428101134,0.8212796147862448,0.8212796147862448
35912,0.0,0.0,0.0,2.236695428101134,0.8212796147862448,0.8212796147862448
35913,0.0,0.0,0.0,2.236695428101134,0.8212796147862448,0.8212796147862448
35914,0.0,0.0,0.0,2.236695428101134,0.8212796147862448,0.8212796147862448
35915,0.0,0.0,0.0,2.236695428101134,0.8212796147862448,0.8212796147862448
35916,0.0,0.0,0.0,2.236695428101134,0.8212796147862448,0.8212796147862448
35917,0.0,0.0,0.0,2.236695428101134,0.8212796147862448,0.8212796147862448
35918,0.0,0.0,0.0,2.236695428101134,0.8212796147862448,0.8212796147862448
35919,-0.0008196721311475417,-3.152909665162162e-22,-3.152909665162162e-22,2.2348620711928544,0.8212796147862448,0.8212796147862448
35920,0.00018518518518518537,3.29562303038427e-22,3.29562303038427e-22,2.235275934539372,0.8212796147862448,0.8212796147862448
35921,-0.0001373626373626375,-7.248065583682237e-21,-7.248065583682237e-21,2.2349688911417704,0.8212796147862448,0.8212796147862448
35922,0.0,0.0,0.0,2.2349688911417704,0.8212796147862448,0.8212796147862448
35923,0.0,0.0,0.0,2.2349688911417704,0.8212796147862448,0.8212796147862448
35924,0.0,0.0,0.0,2.2349688911417704,0.8212796147862448,0.8212796147862448
35925,0.0,0.0,0.0,2.2349688911417704,0.8212796147862448,0.8212796147862448
35926,0.0,0.0,0.0,2.2349688911417704,0.8212796147862448,0.8212796147862448
35927,0.0,0.0,0.0,2.2349688911417704,0.8212796147862448,0.8212796147862448
35928,0.0,0.0,0.0,2.2349688911417704,0.8212796147862448,0.8212796147862448
35929,0.0,0.0,0.0,2.2349688911417704,0.8212796147862448,0.8212796147862448
35930,-0.0017241379310344797,-4.9584949621786925e-20,-4.9584949621786925e-20,2.231115496501871,0.8212796147862448,0.8212796147862448
35931,0.0,0.0,0.0,2.231115496501871,0.8212796147862448,0.8212796147862448
35932,0.0012500000000000011,4.3497541311519616e-21,4.3497541311519616e-21,2.2339043908724983,0.8212796147862448,0.8212796147862448
35933,-0.0004237288135593225,-1.7051340629002387e-22,-1.7051340629002387e-22,2.232957821215349,0.8212796147862448,0.8212796147862448
35934,-0.00018382352941176487,-3.4242756568593814e-22,-3.4242756568593814e-22,2.2325473510276255,0.8212796147862448,0.8212796147862448
35935,0.0,0.0,0.0,2.2325473510276255,0.8212796147862448,0.8212796147862448
35936,0.0,0.0,0.0,2.2325473510276255,0.8212796147862448,0.8212796147862448
35937,-0.0015625000000000014,-1.3215893727328145e-20,-1.3215893727328145e-20,2.229058995791645,0.8212796147862448,0.8212796147862448
35938,0.0,0.0,0.0,2.229058995791645,0.8212796147862448,0.8212796147862448
35939,0.0,0.0,0.0,2.229058995791645,0.8212796147862448,0.8212796147862448
35940,0.0,0.0,0.0,2.229058995791645,0.8212796147862448,0.8212796147862448
35941,0.0,0.0,0.0,2.229058995791645,0.8212796147862448,0.8212796147862448
35942,0.0,0.0,0.0,2.229058995791645,0.8212796147862448,0.8212796147862448
35943,0.0,0.0,0.0,2.229058995791645,0.8212796147862448,0.8212796147862448
35944,0.0,0.0,0.0,2.229058995791645,0.8212796147862448,0.8212796147862448
35945,0.0,0.0,0.0,2.229058995791645,0.8212796147862448,0.8212796147862448
35946,0.0,0.0,0.0,2.229058995791645,0.8212796147862448,0.8212796147862448
35947,-0.002380952380952383,-8.773177281543395e-21,-8.773177281543395e-21,2.2237517124683315,0.8212796147862448,0.8212796147862448
35948,0.0,0.0,0.0,2.2237517124683315,0.8212796147862448,0.8212796147862448
35949,0.0,0.0,0.0,2.2237517124683315,0.8212796147862448,0.8212796147862448
35950,0.0,0.0,0.0,2.2237517124683315,0.8212796147862448,0.8212796147862448
35951,0.0,0.0,0.0,2.2237517124683315,0.8212796147862448,0.8212796147862448
35952,0.0,0.0,0.0,2.2237517124683315,0.8212796147862448,0.8212796147862448
35953,0.0,0.0,0.0,2.2237517124683315,0.8212796147862448,0.8212796147862448
35954,0.0,0.0,0.0,2.2237517124683315,0.8212796147862448,0.8212796147862448
35955,0.0,0.0,0.0,2.2237517124683315,0.8212796147862448,0.8212796147862448
35956,0.0,0.0,0.0,2.2237517124683315,0.8212796147862448,0.8212796147862448
35957,0.0,0.0,0.0,2.2237517124683315,0.8212796147862448,0.8212796147862448
35958,0.0,0.0,0.0,2.2237517124683315,0.8212796147862448,0.8212796147862448
35959,0.0,0.0,0.0,2.2237517124683315,0.8212796147862448,0.8212796147862448
35960,0.0,0.0,0.0,2.2237517124683315,0.8212796147862448,0.8212796147862448
35961,0.0,0.0,0.0,2.2237517124683315,0.8212796147862448,0.8212796147862448
35962,0.0026315789473684236,1.0377983468871576e-20,1.0377983468871576e-20,2.2296036906590375,0.8212796147862448,0.8212796147862448
35963,0.0,0.0,0.0,2.2296036906590375,0.8212796147862448,0.8212796147862448
35964,0.0,0.0,0.0,2.2296036906590375,0.8212796147862448,0.8212796147862448
35965,0.0,0.0,0.0,2.2296036906590375,0.8212796147862448,0.8212796147862448
35966,0.003333333333333337,3.19820870776491e-20,3.19820870776491e-20,2.2370357029612347,0.8212796147862448,0.8212796147862448
35967,0.0,0.0,0.0,2.2370357029612347,0.8212796147862448,0.8212796147862448
35968,0.0,0.0,0.0,2.2370357029612347,0.8212796147862448,0.8212796147862448
35969,0.0,0.0,0.0,2.2370357029612347,0.8212796147862448,0.8212796147862448
35970,-0.0003574432296047125,-1.2960733257139521e-20,-1.2960733257139521e-20,2.236236089694827,0.8212796147862448,0.8212796147862448
35971,0.0,0.0,0.0,2.236236089694827,0.8212796147862448,0.8212796147862448
35972,0.001552795031055902,2.0130636343039188e-20,2.0130636343039188e-20,2.239708505983173,0.8212796147862448,0.8212796147862448
35973,0.0011904761904761873,4.926225824310968e-21,4.926225824310968e-21,2.242374825633153,0.8212796147862448,0.8212796147862448
35974,0.0,0.0,0.0,2.242374825633153,0.8212796147862448,0.8212796147862448
35975,0.0,0.0,0.0,2.242374825633153,0.8212796147862448,0.8212796147862448
35976,-0.001470588235294119,-1.4658686594626127e-20,-1.4658686594626127e-20,2.239077215595457,0.8212796147862448,0.8212796147862448
35977,0.0,0.0,0.0,2.239077215595457,0.8212796147862448,0.8212796147862448
35978,0.0,0.0,0.0,2.239077215595457,0.8212796147862448,0.8212796147862448
35979,0.0,0.0,0.0,2.239077215595457,0.8212796147862448,0.8212796147862448
35980,0.0,0.0,0.0,2.239077215595457,0.8212796147862448,0.8212796147862448
35981,-8.532423208191134e-05,-3.1734388960713805e-21,-3.1734388960713805e-21,2.2388861680514642,0.8212796147862448,0.8212796147862448
35982,0.0,0.0,0.0,2.2388861680514642,0.8212796147862448,0.8212796147862448
35983,-0.0007309941520467842,-9.626519964410624e-21,-9.626519964410624e-21,2.23724955535552,0.8212796147862448,0.8212796147862448
35984,0.0,0.0,0.0,2.23724955535552,0.8212796147862448,0.8212796147862448
35985,0.0,0.0,0.0,2.23724955535552,0.8212796147862448,0.8212796147862448
35986,0.0,0.0,0.0,2.23724955535552,0.8212796147862448,0.8212796147862448
35987,0.0,0.0,0.0,2.23724955535552,0.8212796147862448,0.8212796147862448
35988,0.0,0.0,0.0,2.23724955535552,0.8212796147862448,0.8212796147862448
35989,0.0,0.0,0.0,2.23724955535552,0.8212796147862448,0.8212796147862448
35990,0.0,0.0,0.0,2.23724955535552,0.8212796147862448,0.8212796147862448
35991,0.0,0.0,0.0,2.23724955535552,0.8212796147862448,0.8212796147862448
35992,0.0,0.0,0.0,2.23724955535552,0.8212796147862448,0.8212796147862448
35993,0.0,0.0,0.0,2.23724955535552,0.8212796147862448,0.8212796147862448
35994,0.0,0.0,0.0,2.23724955535552,0.8212796147862448,0.8212796147862448
35995,0.0,0.0,0.0,2.23724955535552,0.8212796147862448,0.8212796147862448
35996,-0.00019263698630136766,-7.243071678602547e-21,-7.243071678602547e-21,2.2368185783435726,0.8212796147862448,0.8212796147862448
35997,-0.0001000000000000001,-7.421107940981761e-21,-7.421107940981761e-21,2.2365948964857383,0.8212796147862448,0.8212796147862448
35998,0.0,0.0,0.0,2.2365948964857383,0.8212796147862448,0.8212796147862448
35999,0.0007530120481927718,1.0069346521913474e-20,1.0069346521913474e-20,2.2382790793897183,0.8212796147862448,0.8212796147862448
36000,0.0,0.0,0.0,2.2382790793897183,0.8212796147862448,0.8212796147862448
36001,0.0,0.0,0.0,2.2382790793897183,0.8212796147862448,0.8212796147862448
36002,0.0,0.0,0.0,2.2382790793897183,0.8212796147862448,0.8212796147862448
36003,0.0,0.0,0.0,2.2382790793897183,0.8212796147862448,0.8212796147862448
36004,0.0,0.0,0.0,2.2382790793897183,0.8212796147862448,0.8212796147862448
36005,0.0,0.0,0.0,2.2382790793897183,0.8212796147862448,0.8212796147862448
36006,0.0015625000000000014,1.5884593256513023e-20,1.5884593256513023e-20,2.2417763904512644,0.8212796147862448,0.8212796147862448
36007,0.0,0.0,0.0,2.2417763904512644,0.8212796147862448,0.8212796147862448
36008,0.0,0.0,0.0,2.2417763904512644,0.8212796147862448,0.8212796147862448
36009,0.0,0.0,0.0,2.2417763904512644,0.8212796147862448,0.8212796147862448
36010,-8.628127696289913e-05,-3.2625056069534505e-21,-3.2625056069534505e-21,2.241582967121631,0.8212796147862448,0.8212796147862448
36011,0.00020080321285140582,1.4982147727357857e-20,1.4982147727357857e-20,2.242033084183302,0.8212796147862448,0.8212796147862448
36012,0.0,0.0,0.0,2.242033084183302,0.8212796147862448,0.8212796147862448
36013,-0.0054226475279106874,-3.122904325721585e-20,-3.122904325721585e-20,2.229875329021861,0.8212796147862448,0.8212796147862448
36014,0.0,0.0,0.0,2.229875329021861,0.8212796147862448,0.8212796147862448
36015,0.0,0.0,0.0,2.229875329021861,0.8212796147862448,0.8212796147862448
36016,0.0,0.0,0.0,2.229875329021861,0.8212796147862448,0.8212796147862448
36017,0.0,0.0,0.0,2.229875329021861,0.8212796147862448,0.8212796147862448
36018,0.001470588235294114,1.5078780304358268e-20,1.5078780304358268e-20,2.2331545574468934,0.8212796147862448,0.8212796147862448
36019,0.0,0.0,0.0,2.2331545574468934,0.8212796147862448,0.8212796147862448
36020,0.0,0.0,0.0,2.2331545574468934,0.8212796147862448,0.8212796147862448
36021,0.0,0.0,0.0,2.2331545574468934,0.8212796147862448,0.8212796147862448
36022,0.0,0.0,0.0,2.2331545574468934,0.8212796147862448,0.8212796147862448
36023,0.0,0.0,0.0,2.2331545574468934,0.8212796147862448,0.8212796147862448
36024,-9.960159362549809e-05,-7.502719297192732e-21,-7.502719297192732e-21,2.2329321316941595,0.8212796147862448,0.8212796147862448
36025,0.0,0.0,0.0,2.2329321316941595,0.8212796147862448,0.8212796147862448
36026,-0.0006060606060606066,-8.219808424251638e-21,-8.219808424251638e-21,2.2315788394931326,0.8212796147862448,0.8212796147862448
36027,-0.0013888888888888855,-5.993583774555388e-21,-5.993583774555388e-21,2.228479424438281,0.8212796147862448,0.8212796147862448
36028,0.0,0.0,0.0,2.228479424438281,0.8212796147862448,0.8212796147862448
36029,-0.00037037037037037073,-8.504629703799882e-22,-8.504629703799882e-22,2.2276540616884892,0.8212796147862448,0.8212796147862448
36030,0.0,0.0,0.0,2.2276540616884892,0.8212796147862448,0.8212796147862448
36031,0.0,0.0,0.0,2.2276540616884892,0.8212796147862448,0.8212796147862448
36032,-0.0013888888888888855,-1.4350411788593876e-20,-1.4350411788593876e-20,2.2245600977139217,0.8212796147862448,0.8212796147862448
36033,0.0,0.0,0.0,2.2245600977139217,0.8212796147862448,0.8212796147862448
36034,0.0,0.0,0.0,2.2245600977139217,0.8212796147862448,0.8212796147862448
36035,0.0,0.0,0.0,2.2245600977139217,0.8212796147862448,0.8212796147862448
36036,0.0,0.0,0.0,2.2245600977139217,0.8212796147862448,0.8212796147862448
36037,0.0,0.0,0.0,2.2245600977139217,0.8212796147862448,0.8212796147862448
36038,0.0,0.0,0.0,2.2245600977139217,0.8212796147862448,0.8212796147862448
36039,0.0,0.0,0.0,2.2245600977139217,0.8212796147862448,0.8212796147862448
36040,0.0,0.0,0.0,2.2245600977139217,0.8212796147862448,0.8212796147862448
36041,0.0010869565217391315,1.4885090397384307e-20,1.4885090397384307e-20,2.2269780978201323,0.8212796147862448,0.8212796147862448
36042,0.0,0.0,0.0,2.2269780978201323,0.8212796147862448,0.8212796147862448
36043,0.0,0.0,0.0,2.2269780978201323,0.8212796147862448,0.8212796147862448
36044,0.0003759398496240605,8.720286311426736e-22,8.720286311426736e-22,2.227815307631343,0.8212796147862448,0.8212796147862448
36045,0.0,0.0,0.0,2.227815307631343,0.8212796147862448,0.8212796147862448
36046,0.0,0.0,0.0,2.227815307631343,0.8212796147862448,0.8212796147862448
36047,0.0,0.0,0.0,2.227815307631343,0.8212796147862448,0.8212796147862448
36048,0.00032894736842105295,2.98681640767276e-20,2.98681640767276e-20,2.228548141614117,0.8212796147862448,0.8212796147862448
36049,0.0,0.0,0.0,2.228548141614117,0.8212796147862448,0.8212796147862448
36050,0.0,0.0,0.0,2.228548141614117,0.8212796147862448,0.8212796147862448
36051,0.0,0.0,0.0,2.228548141614117,0.8212796147862448,0.8212796147862448
36052,-0.0007440476190476198,-1.0260005352039056e-20,-1.0260005352039056e-20,2.226889995675416,0.8212796147862448,0.8212796147862448
36053,0.0058823529411764705,2.5815169544437733e-20,2.5815169544437733e-20,2.2399893485911533,0.8212796147862448,0.8212796147862448
36054,0.0,0.0,0.0,2.2399893485911533,0.8212796147862448,0.8212796147862448
36055,0.0,0.0,0.0,2.2399893485911533,0.8212796147862448,0.8212796147862448
36056,0.0,0.0,0.0,2.2399893485911533,0.8212796147862448,0.8212796147862448
36057,0.0,0.0,0.0,2.2399893485911533,0.8212796147862448,0.8212796147862448
36058,0.001470588235294114,1.5463981893656168e-20,1.5463981893656168e-20,2.2432834505743755,0.8212796147862448,0.8212796147862448
36059,-0.000324675324675325,-2.970383557336941e-20,-2.970383557336941e-20,2.2425551117917215,0.8212796147862448,0.8212796147862448
36060,0.0,0.0,0.0,2.2425551117917215,0.8212796147862448,0.8212796147862448
36061,0.0,0.0,0.0,2.2425551117917215,0.8212796147862448,0.8212796147862448
36062,0.0,0.0,0.0,2.2425551117917215,0.8212796147862448,0.8212796147862448
36063,-0.00046012269938650345,-6.3945008536976095e-21,-6.3945008536976095e-21,2.241523261280161,0.8212796147862448,0.8212796147862448
36064,0.0,0.0,0.0,2.241523261280161,0.8212796147862448,0.8212796147862448
36065,0.0,0.0,0.0,2.241523261280161,0.8212796147862448,0.8212796147862448
36066,0.0,0.0,0.0,2.241523261280161,0.8212796147862448,0.8212796147862448
36067,0.0,0.0,0.0,2.241523261280161,0.8212796147862448,0.8212796147862448
36068,0.0,0.0,0.0,2.241523261280161,0.8212796147862448,0.8212796147862448
36069,0.0,0.0,0.0,2.241523261280161,0.8212796147862448,0.8212796147862448
36070,0.0,0.0,0.0,2.241523261280161,0.8212796147862448,0.8212796147862448
36071,0.00014646561659623528,2.966226322523724e-20,2.966226322523724e-20,2.241851567366739,0.8212796147862448,0.8212796147862448
36072,0.0,0.0,0.0,2.241851567366739,0.8212796147862448,0.8212796147862448
36073,0.0,0.0,0.0,2.241851567366739,0.8212796147862448,0.8212796147862448
36074,0.0,0.0,0.0,2.241851567366739,0.8212796147862448,0.8212796147862448
36075,0.0,0.0,0.0,2.241851567366739,0.8212796147862448,0.8212796147862448
36076,0.0,0.0,0.0,2.241851567366739,0.8212796147862448,0.8212796147862448
36077,0.00015625000000000014,2.1934467856516562e-21,2.1934467856516562e-21,2.24220185667414,0.8212796147862448,0.8212796147862448
36078,0.0,0.0,0.0,2.24220185667414,0.8212796147862448,0.8212796147862448
36079,0.0,0.0,0.0,2.24220185667414,0.8212796147862448,0.8212796147862448
36080,0.0007407407407407372,1.7620036551473255e-21,1.7620036551473255e-21,2.243862746938343,0.8212796147862448,0.8212796147862448
36081,0.0,0.0,0.0,2.243862746938343,0.8212796147862448,0.8212796147862448
36082,0.0,0.0,0.0,2.243862746938343,0.8212796147862448,0.8212796147862448
36083,0.0,0.0,0.0,2.243862746938343,0.8212796147862448,0.8212796147862448
36084,-0.00018382352941176487,-6.9979194718374335e-22,-6.9979194718374335e-22,2.243450272168685,0.8212796147862448,0.8212796147862448
36085,0.0,0.0,0.0,2.243450272168685,0.8212796147862448,0.8212796147862448
36086,0.0,0.0,0.0,2.243450272168685,0.8212796147862448,0.8212796147862448
36087,-4.329004329004333e-05,-1.726371236384096e-21,-1.726371236384096e-21,2.243353153109284,0.8212796147862448,0.8212796147862448
36088,0.0,0.0,0.0,2.243353153109284,0.8212796147862448,0.8212796147862448
36089,0.0,0.0,0.0,2.243353153109284,0.8212796147862448,0.8212796147862448
36090,0.0,0.0,0.0,2.243353153109284,0.8212796147862448,0.8212796147862448
36091,0.0,0.0,0.0,2.243353153109284,0.8212796147862448,0.8212796147862448
36092,0.000776397515527951,1.1025274759027806e-20,1.1025274759027806e-20,2.24509488692381,0.8212796147862448,0.8212796147862448
36093,0.0,0.0,0.0,2.24509488692381,0.8212796147862448,0.8212796147862448
36094,-0.0011904761904761915,-5.385108885088017e-21,-5.385108885088017e-21,2.2424221549155674,0.8212796147862448,0.8212796147862448
36095,0.0,0.0,0.0,2.2424221549155674,0.8212796147862448,0.8212796147862448
36096,0.0,0.0,0.0,2.2424221549155674,0.8212796147862448,0.8212796147862448
36097,0.0,0.0,0.0,2.2424221549155674,0.8212796147862448,0.8212796147862448
36098,0.0,0.0,0.0,2.2424221549155674,0.8212796147862448,0.8212796147862448
36099,0.0,0.0,0.0,2.2424221549155674,0.8212796147862448,0.8212796147862448
36100,0.0,0.0,0.0,2.2424221549155674,0.8212796147862448,0.8212796147862448
36101,0.0,0.0,0.0,2.2424221549155674,0.8212796147862448,0.8212796147862448
36102,-0.00015177797051171114,-6.125674637283037e-21,-6.125674637283037e-21,2.242081804631864,0.8212796147862448,0.8212796147862448
36103,0.0,0.0,0.0,2.242081804631864,0.8212796147862448,0.8212796147862448
36104,-0.0003012048192771087,-4.319106439329037e-21,-4.319106439329037e-21,2.2414064787870953,0.8212796147862448,0.8212796147862448
36105,0.0,0.0,0.0,2.2414064787870953,0.8212796147862448,0.8212796147862448
36106,0.0,0.0,0.0,2.2414064787870953,0.8212796147862448,0.8212796147862448
36107,0.00017985611510791386,4.371079083986414e-22,4.371079083986414e-22,2.2418096094487474,0.8212796147862448,0.8212796147862448
36108,0.0,0.0,0.0,2.2418096094487474,0.8212796147862448,0.8212796147862448
36109,0.0,0.0,0.0,2.2418096094487474,0.8212796147862448,0.8212796147862448
36110,0.0,0.0,0.0,2.2418096094487474,0.8212796147862448,0.8212796147862448
36111,0.0,0.0,0.0,2.2418096094487474,0.8212796147862448,0.8212796147862448
36112,0.0,0.0,0.0,2.2418096094487474,0.8212796147862448,0.8212796147862448
36113,0.0,0.0,0.0,2.2418096094487474,0.8212796147862448,0.8212796147862448
36114,0.0,0.0,0.0,2.2418096094487474,0.8212796147862448,0.8212796147862448
36115,0.0,0.0,0.0,2.2418096094487474,0.8212796147862448,0.8212796147862448
36116,0.0,0.0,0.0,2.2418096094487474,0.8212796147862448,0.8212796147862448
36117,0.0,0.0,0.0,2.2418096094487474,0.8212796147862448,0.8212796147862448
36118,0.0,0.0,0.0,2.2418096094487474,0.8212796147862448,0.8212796147862448
36119,0.0,0.0,0.0,2.2418096094487474,0.8212796147862448,0.8212796147862448
36120,0.0,0.0,0.0,2.2418096094487474,0.8212796147862448,0.8212796147862448
