trial_number,lr_w,lr_theta,rolling_window,mc_samples,turnover_lambda,copula_shrinkage,copula_temperature,mlp_hidden_dim,concentration_penalty_lambda,max_weight,walkforward_mean_log_wealth_per_step,walkforward_mean_turnover_per_step,selection_score
21,0.020350354614505243,0.0005536548892374543,24,512,0.0,0.05936149279586971,0.1,16,14.309684190381944,0.095126095674932,4.459598295706955e-05,0.19874766881295491,-0.009892787457690677
22,0.01356710212830816,0.000753480448054333,24,512,0.0,0.08866881346330047,0.1,8,8.974622265242479,0.08652408566325903,5.7516446644688455e-05,0.15681576287329826,-0.007783271697020224
23,0.03515862526594837,0.0006957517010329809,24,256,0.0,0.06686782324686646,0.1,16,30.531661070697147,0.07542076896876097,3.394895269637542e-05,0.27281870414956216,-0.013606986254781734
24,0.04598583144362197,0.0007905460343992965,24,256,0.0,0.05268456297926605,0.1,16,46.799821113601276,0.07023693632334471,3.1754102101352785e-05,0.2096036119823829,-0.010448426497017792
25,0.010370735198777533,0.0006015021539206593,48,512,0.0,0.08087899438105524,0.1,16,5.83201924010156,0.08171165194362402,5.0093766382332646e-05,0.1277758340241123,-0.006338697934823283
26,0.015364359888694282,0.0009748001924029491,48,256,0.0,0.0726654057390988,0.1,16,22.072735588376705,0.09062242832034827,4.572011371674915e-05,0.17156443618929818,-0.00853250169574816
27,0.030853634844092922,0.0005392113140352666,24,256,0.0,0.0952476586215198,0.1,8,2.487386960630261,0.061335234157741066,4.98054101486371e-05,0.2667411384685166,-0.013287251513277193
28,0.02950185239194577,0.0007284441464386435,24,512,0.0,0.06922731599770487,0.1,8,5.073880091685222,0.09900221843272448,4.0528674614152405e-05,0.24883112505646388,-0.012401027578209042
29,0.017768313677465605,0.0006617944023206284,24,256,0.0,0.09723406541161239,0.1,16,35.90535287584057,0.06795734528452158,3.8225429253925246e-05,0.1965446922091576,-0.009789009181203956
31,0.04452824834745942,0.0005821249231907054,96,512,0.0,0.0766388644464314,0.1,16,15.321768319298966,0.08758952040225268,3.4890361867139545e-05,0.32035925966675965,-0.015983072621470844
30,0.011843893667984379,0.0008909439874703825,24,256,0.0,0.05542227430269123,0.1,16,2.3942794013011324,0.07935716394335032,4.831570183434733e-05,0.14137088547355295,-0.0070202285718433
32,0.039094091675561896,0.0009450250817630568,48,256,0.0,0.09131344626657666,0.1,8,10.46185861375066,0.08307127613574267,5.4043396548064544e-05,0.3191231289911341,-0.01590211305300864
34,0.019985484768624908,0.0008156438334410848,96,512,0.0,0.08324349457398057,0.1,16,24.671194257662012,0.06278808955103159,4.37870373315997e-05,0.22267037477102983,-0.011089731701219893
33,0.013492867327937079,0.0005087772384486555,48,512,0.0,0.06252545951865614,0.1,16,3.487247860470913,0.07388158325105906,4.304888792074067e-05,0.15071616983096817,-0.007492759603627668
35,0.026223798379075833,0.0006376311074923517,48,256,0.0,0.06124566560611129,0.1,16,7.436659068855832,0.09416529912501574,5.7415933931970013e-05,0.233686541447175,-0.01162691113842678
37,0.019354155588465233,0.0005157482470071901,96,512,0.0,0.08953372249379754,0.1,16,20.539595168721288,0.08078407414257527,4.829549904178098e-05,0.20771772903566393,-0.010337590952741418
36,0.027077893206610144,0.000932067596951293,48,256,0.0,0.06754047563299537,0.1,8,2.6579159911826493,0.07225878737866878,4.7271907164284855e-05,0.23558233093157996,-0.011731844639414714
39,0.04087997314771721,0.0006291058981798986,96,512,0.0,0.08512807483784854,0.1,16,48.44115767506611,0.061169041618704796,3.682301508678284e-05,0.13547920947709235,-0.006737137458767835
38,0.012904046478660197,0.0008265455159633914,24,512,0.0,0.056344661256298424,0.1,16,5.668658850343626,0.09188184507191181,4.416818178760991e-05,0.14473626353497662,-0.007192644994961222
40,0.04374283694307799,0.0007223726262549753,96,512,0.0,0.09535625698044897,0.1,16,33.02447183903892,0.06567263267934323,5.148408133215781e-05,0.1980920886961299,-0.009853120353474338
