trial_number,lr_w,lr_theta,rolling_window,mc_samples,turnover_lambda,copula_shrinkage,copula_temperature,mlp_hidden_dim,concentration_penalty_lambda,max_weight,fee_rate,dd_penalty,walkforward_mean_log_wealth_per_step,walkforward_mean_turnover_per_step,selection_score
27,0.02924770096165247,0.0005126884904101742,48,256,0.04583960007876158,0.06963884364813566,0.1,8,2.4684097405174334,0.0996753928437829,0.0,0.0,0.00011143841035583748,0.054156321861985234,-0.0025963776827434243
26,0.015359122370334502,0.0008867911066491651,48,256,0.015232004458084702,0.08668011613190174,0.1,8,10.83277444630083,0.06208968639373779,0.0,0.0,9.563818639755514e-05,0.04569794611814751,-0.0021892591195098203
29,0.017609178759844957,0.0006235706065096321,48,512,0.048103047814220194,0.09636940653435887,0.1,8,3.162571088986339,0.06867728788405657,0.0,0.0,0.00010950097097477646,0.03170531021678916,-0.0014757645398646817
28,0.031193833418236422,0.0007293504409530024,48,256,0.015826146630570293,0.05979696563445032,0.1,16,18.885912435480346,0.09112993642687797,0.0,0.0,0.00013349035000728997,0.08932573350772498,-0.00433279632537896
32,0.04022597422040597,0.0008610416734638806,96,512,0.04119290327653289,0.07521050637587906,0.1,8,24.385607501357327,0.09745344419032335,0.0,0.0,9.565038715764795e-05,0.06949718576236055,-0.00337920890096038
33,0.013830133140957563,0.0005255021909659537,96,256,0.022978476760908962,0.06842322619631887,0.1,16,5.469837467907647,0.06484386190772057,0.0,0.0,9.969538457135974e-05,0.03775322299861371,-0.001787965765359326
30,0.011705248954615185,0.0009685388899807471,48,512,0.006716008298099041,0.07395290406420828,0.1,16,8.866455635491166,0.07611266076564789,0.0,0.0,0.00010996405696825877,0.04794686366155427,-0.002287379126109455
35,0.027074253874065007,0.0006718674184407202,96,512,0.0013207992538809778,0.054462552582845096,0.1,8,13.019244501066623,0.0898667061328888,0.0,0.0,0.00011201791310964448,0.13717010378387612,-0.006746487276084162
31,0.047546954577754166,0.0005675700021335952,24,512,0.026010738546028735,0.08240038817748427,0.1,16,33.671612076639526,0.08369959864765406,0.0,0.0,9.632032404718645e-05,0.10029324277799789,-0.004918341814852708
34,0.02029653426443101,0.0008228739749777903,48,512,0.03155305185355246,0.08937488491646946,0.1,8,2.053659480295195,0.07243532989174127,0.0,0.0,0.00011203680972798397,0.042131075589655786,-0.001994516969754805
37,0.02110518322251567,0.0005400074216476926,96,256,0.03851903923787177,0.08676890870556236,0.1,8,33.28350058917552,0.07540365733206272,0.0,0.0,0.00011409629164300966,0.04553010240081903,-0.0021624088283979416
36,0.026039474157139458,0.0008559429507748899,24,512,0.019233444891870025,0.06933738188818098,0.1,8,5.024370606678701,0.08283618401736022,0.0,0.0,0.00013372155293720406,0.06006733716569384,-0.002869645305347488
40,0.04568990496306737,0.0007172517327223468,96,256,0.044059992069378495,0.09067009310238064,0.1,8,4.318255550780596,0.08916884757578374,0.0,0.0,0.0001240571301937077,0.07838844845021206,-0.0037953652923168957
39,0.039671506633550666,0.000654013617251842,24,256,0.03561002975329757,0.09781124214641751,0.1,16,2.821422786662281,0.09042047582566738,0.0,0.0,0.00010357188207078085,0.07414423716435055,-0.003603639976146747
38,0.014022039977319442,0.0008269010623357514,24,512,0.0033422555308789017,0.05850485689006746,0.1,8,11.885807417323258,0.0678146355971694,0.0,0.0,0.00012192454655762782,0.06594999072005,-0.0031755749894448724
43,0.03074232414507809,0.0005465595599812136,24,256,0.01049594315700233,0.06405170159414411,0.1,8,8.091436246321905,0.09659673925489187,0.0,0.0,0.00013095946631935107,0.09338292849799612,-0.004538186958580455
44,0.02965185787454258,0.0007770257074956781,96,256,0.027740844897925856,0.05338576720096171,0.1,8,26.337917972001637,0.09264616169035436,0.0,0.0,0.00011053042918216463,0.06909408996283575,-0.003344174068959623
41,0.012179799864559394,0.0006477879601787423,48,256,0.01383692603558302,0.053023721044883135,0.1,16,17.35451779544733,0.07158060681074857,0.0,0.0,0.00012108872826213754,0.04259207871182222,-0.002008515207328973
42,0.017869573621058902,0.000983918625533321,96,512,0.028701198007911446,0.07982292911037803,0.1,16,46.2414047212298,0.06414768002927303,0.0,0.0,8.808170193305042e-05,0.03822298814131388,-0.0018230677051326435
47,0.045188720619586675,0.0005101918064551021,96,256,0.017604890372604133,0.076293208822608,0.1,16,14.78562866018608,0.0800740748271346,0.0,0.0,9.47719857966036e-05,0.11074686796278217,-0.005442571412342505
45,0.015151251639073545,0.0006923222281710196,96,256,0.008061596984043717,0.09025082630105317,0.1,16,6.35122211835647,0.06505672287195921,0.0,0.0,9.519660348143892e-05,0.05864652485973694,-0.002837129639505408
48,0.03460041646752386,0.0009197739168970226,48,256,0.002715694392099977,0.0817254688590765,0.1,16,20.590206218064694,0.09881319057196379,0.0,0.0,0.0001392638637741123,0.10730759426058448,-0.0052261158492551115
50,0.019296914498937664,0.0007676945100817201,48,512,0.024709249194711447,0.09587835115380586,0.1,16,9.697919767253046,0.07379042264074087,0.0,0.0,0.00010609949986040138,0.04361996492871303,-0.00207489874657525
46,0.010070203170590314,0.0009109991767558928,48,512,0.04949727389030159,0.06755319293588401,0.1,16,2.2674053786168895,0.07762377463281155,0.0,0.0,0.00010223804703319326,0.02396444113743679,-0.0010959840098386463
49,0.013146682989067971,0.0005881745614319228,48,512,0.03333246167749167,0.07445024903863669,0.1,16,3.637153719302681,0.061379470601677893,0.0,0.0,9.362129985627415e-05,0.027522754407719664,-0.0012825164205297092
51,0.02329074680479981,0.0006022864594494667,48,512,0.04253916102461517,0.06047818348743022,0.1,16,38.607952866154854,0.08639750860631466,0.0,0.0,0.00010659466376979124,0.0456105016854094,-0.002173930420500679
54,0.012354911417178345,0.0009457057649510613,96,256,0.017034079879522324,0.09255569451488554,0.1,16,28.73500628575306,0.08563678864389658,0.0,0.0,0.00013414108301088904,0.04289700817931578,-0.0020107093259549
53,0.01859425287448324,0.0006188378135956822,24,512,0.025608464423567057,0.06526516526937486,0.1,16,10.245438890901292,0.09820645585656167,0.0,0.0,0.0001411390714944028,0.04410487939364484,-0.0020641048981878394
52,0.02416851085291639,0.000746706616130288,48,256,0.0070949648972600705,0.07839966211467982,0.1,16,2.672471952704851,0.06065850008279085,0.0,0.0,9.226802445919565e-05,0.0883903229521963,-0.00432724812315062
55,0.03682142084208089,0.0005717175538791149,24,256,0.04696725946851075,0.051296053128317004,0.1,8,4.7666149843735335,0.07322313159704208,0.0,0.0,0.00011307634569297877,0.0661415973574875,-0.003194003522181396
57,0.010731408166432747,0.0005179951590103515,24,256,0.00018501258455216885,0.09942828887142241,0.1,8,43.867942040454075,0.09438325334340333,0.0,0.0,0.00012290940823631735,0.07828485694752785,-0.003791333439140075
56,0.04240862842453954,0.000897184066518001,96,512,0.03276098379865289,0.056703946786001325,0.1,8,6.9858632736774,0.0669910104572773,0.0,0.0,0.00010931820917217436,0.07085403947208806,-0.0034333837644322284
61,0.017219229566920506,0.0005611616232895212,24,512,0.021762338373810055,0.06181370574049652,0.1,8,2.147656529786244,0.08848434556275607,0.0,0.0,0.0001239219528937248,0.04416412182651192,-0.0020842841384318715
58,0.01574401832252664,0.000789458402917877,24,256,0.041571861179545526,0.07086822837591172,0.1,16,16.437977133694226,0.08196998625993729,0.0,0.0,0.00012265588329008053,0.036639930692517045,-0.0017093406513357717
60,0.031900281076983214,0.0009589001928854616,96,256,0.03908868110738695,0.09438185407780111,0.1,16,12.745327665200527,0.07109334841370582,0.0,0.0,0.00011197969640949471,0.059733781812810416,-0.0028747093942310263
59,0.02853265418500371,0.0006813733270445738,24,512,0.022576200962066653,0.08546771202236414,0.1,16,3.7223686650511087,0.07939954701811075,0.0,0.0,0.00011065934076325739,0.06141088454010658,-0.0029598848862420718
62,0.011445890819405032,0.0007368997084307111,48,512,0.03657778203487396,0.08353784019127489,0.1,8,6.025231118386732,0.09607110470533371,0.0,0.0,0.00013059079163463597,0.03043472442308337,-0.0013911454295195327
66,0.021930113051957884,0.0008708752195964668,96,256,0.01106625241227448,0.05479453164152801,0.1,8,3.13518640850533,0.09223759952932598,0.0,0.0,0.00014058408933982725,0.0699208571155883,-0.0033554587664395884
65,0.014943064827683119,0.0006649839356371464,24,512,0.04619420818053186,0.07798350984230638,0.1,8,8.372613681522946,0.08480724528431893,0.0,0.0,0.00012004148293093144,0.032930894948821225,-0.00152650326451013
64,0.037229986303980896,0.0008133423717733035,96,256,0.014805346075445414,0.06563020078465343,0.1,16,36.6273092569062,0.07726053047925234,0.0,0.0,8.952727538042076e-05,0.07703424414342354,-0.0037621849317907565
69,0.022305660336815115,0.0005488300883976894,24,256,0.029374121408909562,0.09402551474049688,0.1,16,5.144291363925392,0.08163978256285191,0.0,0.0,0.00010783693107572345,0.052098459001733745,-0.0024970860190109637
63,0.04862431202776107,0.0006308786885069839,24,512,0.005475803883746267,0.07284463969990612,0.1,16,22.73922918784328,0.06350185874849558,0.0,0.0,9.038580069580286e-05,0.08789609088465722,-0.004304418743537058
67,0.02505750376848411,0.0005307840914516164,24,256,0.031230758875608444,0.08902288391254842,0.1,16,19.503198880074848,0.06982514053583146,0.0,0.0,0.00011041155800961825,0.05472724881096824,-0.0026259508825387944
70,0.01463395201438059,0.0007221846847514157,24,256,0.012950377352535725,0.07317189420573414,0.1,8,2.7470712145192393,0.09420454796403646,0.0,0.0,0.00012545453864076556,0.0523184960360627,-0.0024904702631623693
68,0.024951027624725546,0.0009800126523262264,96,512,0.009603293193504215,0.06214086329564453,0.1,16,32.50757464412285,0.07918764423578978,0.0,0.0,0.0001010485876005434,0.09116059487960763,-0.004456981156379838
73,0.011485833062210493,0.000651307033736009,48,512,0.004207440419122577,0.06607962097041309,0.1,8,4.435249691752182,0.08546290885657072,0.0,0.0,0.00011651119092418431,0.05494274066241886,-0.002630625842196759
74,0.017065318896132217,0.0008500975277004363,96,256,0.03781864852644504,0.08859339775517583,0.1,16,7.902998043421037,0.09787127397954465,0.0,0.0,0.0001288990364474428,0.0404756991740571,-0.0018948859222554125
72,0.04784274007227018,0.0008301957456402578,24,512,0.03491574330255389,0.07755411765538156,0.1,8,16.896766924432033,0.07285521008074283,0.0,0.0,6.522489737824449e-05,0.0841123160091881,-0.004140390903081161
71,0.037535832491697986,0.0006434729137922051,24,512,0.044726814189925794,0.08318140408955516,0.1,16,12.207528233367645,0.06661814890801906,0.0,0.0,8.986758391443412e-05,0.059644085807485675,-0.00289233670645985
75,0.032600056432163294,0.0005436293233035242,96,256,0.020104734040796757,0.05524404561147094,0.1,16,47.34392113766227,0.06044180985540151,0.0,0.0,7.514616970184167e-05,0.05215912367650254,-0.002532810014123286
77,0.016050320993760647,0.0006046869919914632,24,256,0.023844088148325684,0.07875762344338,0.1,8,27.136608705695416,0.09136179875582456,0.0,0.0,0.00011716562993019021,0.04593212992941196,-0.002179440866540408
79,0.04265810054646738,0.000584157013901443,96,512,0.001844429085031152,0.09291356187313796,0.1,16,2.314183532140444,0.07633947785943747,0.0,0.0,0.00010384384867251016,0.1637787400552845,-0.008085093154091715
78,0.010534822961223853,0.0009259417459952662,48,512,0.03403282854706049,0.05097042061388493,0.1,8,14.486777094187055,0.08377017579972744,0.0,0.0,0.000140337515195965,0.02890996829014865,-0.0013051608993114676
76,0.02834368111302353,0.0007645184838727929,48,512,0.04323342363350094,0.06493943897075952,0.1,16,6.164281254651932,0.06875289000570774,0.0,0.0,0.0001013293485303762,0.049984028170823036,-0.0023978720600107755
81,0.012446933096039146,0.0005081671107778992,96,512,0.04882437433116138,0.056255957856774334,0.1,16,21.015511611522044,0.09503897525370122,0.0,0.0,0.00012797203431455688,0.029233727888074126,-0.0013337143600891494
80,0.036090753635120675,0.0009147848838562331,96,512,0.01849751649424434,0.09985930304974318,0.1,16,3.563551132143933,0.06258563172072172,0.0,0.0,9.542347466532092e-05,0.07618141469512096,-0.0037136472600907276
84,0.023079555538469514,0.0007926023093919346,96,256,0.023242999240756037,0.08989305570721627,0.1,16,10.45705100408884,0.09700997937470675,0.0,0.0,0.00016123529098667806,0.05705933472056918,-0.002691731445041781
82,0.018500234986477435,0.000771848767919889,24,512,0.008948121825233102,0.08589862943626941,0.1,16,37.47249095328687,0.08760375734418631,0.0,0.0,9.11064048960607e-05,0.06165871731852134,-0.0029918294610300064
86,0.012937650609107964,0.0008910575682381097,24,256,0.0008579121436923743,0.07593553219921888,0.1,8,4.911049168677929,0.07202672008424997,0.0,0.0,0.00011582764391309934,0.08232738262303242,-0.004000541487238522
83,0.02459989437717401,0.0006970828022869898,48,512,0.027074046619236472,0.07042033639736474,0.1,16,9.991761841223713,0.07001611970365047,0.0,0.0,0.00010655102883126437,0.0499421527555352,-0.002390556608945496
85,0.01971697947841086,0.000678553089139412,24,512,0.04068533633835614,0.05371168423444033,0.1,8,2.6183873114912606,0.06444256201386452,0.0,0.0,9.535171036148914e-05,0.03563628135871164,-0.001686462357574093
89,0.010154224270412876,0.0005740914726860298,48,256,0.0163337130099535,0.08129426394589245,0.1,8,6.780253824799823,0.06826553631573916,0.0,0.0,0.0001128401455843809,0.03499195036122981,-0.0016367573724771099
87,0.03472526345436236,0.0005214704697614709,48,256,0.03186835767701268,0.06787901618517936,0.1,16,27.8899549018289,0.08942078560590744,0.0,0.0,0.00010388626277254778,0.07690934470169379,-0.003741580972312142
90,0.015085133755950286,0.0007518436207915773,24,256,0.026473625469952824,0.06092588473111391,0.1,8,3.799158372489771,0.07569359928369522,0.0,0.0,0.00011620049759960448,0.04081075695657415,-0.0019243373502291032
88,0.04426135098785723,0.0009419508438936983,96,512,0.04783852477557957,0.0748980472330004,0.1,16,45.19830140673438,0.09067739203572274,0.0,0.0,5.80021527997984e-05,0.07818571861400506,-0.0038512837779004546
93,0.018187941439903807,0.0005286787135003215,24,512,0.011766643123701216,0.06901003359816969,0.1,8,12.4091281059403,0.07478944052010775,0.0,0.0,0.00012893189467039993,0.05587835082866756,-0.002664985646762978
91,0.030154223437362612,0.000614716032996746,48,512,0.006400702288374305,0.09544724300503732,0.1,16,16.10570530484788,0.08324459854513407,0.0,0.0,0.0001049680381508222,0.08829356552310809,-0.004309710238004583
92,0.030584863820968988,0.0008744947798821484,24,256,0.03035946972668171,0.08712505730800331,0.1,16,2.205838777018167,0.0872000576555729,0.0,0.0,0.00012737160473602884,0.0650206721040737,-0.003123662000467656
95,0.046033815761346776,0.0006695560712407321,48,256,0.01549963252618909,0.058177411649376155,0.1,8,5.884919168475001,0.09976728085428477,0.0,0.0,0.00010597538931244846,0.10803407886570919,-0.005295728553973012
97,0.014105499460081114,0.000633393587497636,96,256,0.03746433071792126,0.09109967602416874,0.1,8,35.77347430576632,0.07846676900982857,0.0,0.0,0.00011461502663986365,0.035030044240060725,-0.0016368871853631726
96,0.03894591144887402,0.0007338525490164357,24,256,0.004808981763198972,0.05257449159398675,0.1,8,8.572460330352246,0.08103295255452395,0.0,0.0,9.760734922614242e-05,0.15218009841145086,-0.007511397571346401
94,0.011938347913704106,0.0008079218793390605,24,256,0.04532902329228819,0.09816748751327396,0.1,8,23.28142096912912,0.06221748679876327,0.0,0.0,9.45653264458231e-05,0.025284697026840077,-0.001169669524896181
99,0.026545627602703434,0.0005573274740090923,96,512,0.039981331070885064,0.08025260600261391,0.1,8,3.052560758665682,0.0934437707066536,0.0,0.0,0.00013132031201453247,0.04894878331576597,-0.0023161188537737664
98,0.020963696438669875,0.000965329768453505,96,512,0.02108941497281194,0.06360237835906446,0.1,8,20.03106791412373,0.06605091515928507,0.0,0.0,9.030472903601368e-05,0.046354420065942654,-0.0022274162742611193
